Original prediction,Ground truth,y,Sparsity thresholds,Fidelity to prediction,Fidelity to prediction (logit),Deviation to ground truth,GEF,Accuracy,Remove technique,Explainer
9.400979042053223,9.5,1.2217782735824585,0.10500058502026482,-8.179200887680054,0.0,-8.278221726417542,1.0,0.0,Mean,TempME
9.400979042053223,9.5,1.2217782735824585,0.13503642292280232,-8.179200887680054,0.0,-8.278221726417542,1.0,0.0,Mean,TempME
9.400979042053223,9.5,1.2217782735824585,0.1720128329357613,-8.179200887680054,0.0,-8.278221726417542,1.0,0.0,Mean,TempME
9.400979042053223,9.5,1.2217782735824585,0.21657909576817586,-8.179200887680054,0.0,-8.278221726417542,1.0,0.0,Mean,TempME
9.400979042053223,9.5,1.2217782735824585,0.26894142136999505,-8.179200887680054,0.0,-8.278221726417542,1.0,0.0,Mean,TempME
9.400979042053223,9.5,1.2217782735824585,0.32865254651726983,-8.179200887680054,0.0,-8.278221726417542,1.0,0.0,Mean,TempME
9.400979042053223,9.5,1.2217782735824585,0.39446751277941416,-8.179200887680054,0.0,-8.278221726417542,1.0,0.0,Mean,TempME
9.400979042053223,9.5,1.2217782735824585,0.46434632916602836,-8.179200887680054,0.0,-8.278221726417542,1.0,0.0,Mean,TempME
9.400979042053223,9.5,1.2217782735824585,0.5356536708339716,-8.179200887680054,0.0,-8.278221726417542,1.0,0.0,Mean,TempME
9.400979042053223,9.5,1.2217782735824585,0.6055324872205854,-8.179200887680054,0.0,-8.278221726417542,1.0,0.0,Mean,TempME
9.400979042053223,9.5,1.2217782735824585,0.6713474534827298,-8.179200887680054,0.0,-8.278221726417542,1.0,0.0,Mean,TempME
9.400979042053223,9.5,1.744361698627472,0.7310585786300048,-7.6566174030303955,0.0,-7.755638301372528,1.0,0.0,Mean,TempME
9.400979042053223,9.5,1.9062114357948303,0.7834209042318241,-7.494767665863037,0.0,-7.59378856420517,1.0,0.0,Mean,TempME
9.400979042053223,9.5,2.2032746076583862,0.8279871670642385,-7.197704315185547,0.0,-7.296725392341614,1.0,0.0,Mean,TempME
9.400979042053223,9.5,2.250641345977783,0.8649635770771975,-7.1503376960754395,0.0,-7.249358654022217,1.0,0.0,Mean,TempME
9.400979042053223,9.5,2.250641345977783,0.8949994149797351,-7.1503376960754395,0.0,-7.249358654022217,1.0,0.0,Mean,TempME
9.400979042053223,9.5,5.758719086647034,0.9189802313346921,-3.687704563140869,0.0,-3.7412809133529663,1.0,0.0,Mean,TempME
9.400979042053223,9.5,5.780570864677429,0.9378643669135703,-3.6658525466918945,0.0,-3.719429135322571,1.0,0.0,Mean,TempME
9.400979042053223,9.5,5.780570864677429,0.9525741268224331,-3.6658525466918945,0.0,-3.719429135322571,1.0,0.0,Mean,TempME
9.400979042053223,9.5,5.780570864677429,0.9639354619008336,-3.6658525466918945,0.0,-3.719429135322571,1.0,0.0,Mean,TempME
9.400979042053223,9.5,5.780570864677429,0.972653213203817,-3.6658525466918945,0.0,-3.719429135322571,1.0,0.0,Mean,TempME
9.400979042053223,9.5,5.780570864677429,0.9793088877299121,-3.6658525466918945,0.0,-3.719429135322571,1.0,0.0,Mean,TempME
9.400979042053223,9.5,5.780570864677429,0.984370729952593,-3.6658525466918945,0.0,-3.719429135322571,1.0,0.0,Mean,TempME
9.400979042053223,9.5,5.780570864677429,0.9882091601357991,-3.6658525466918945,0.0,-3.719429135322571,1.0,0.0,Mean,TempME
9.400979042053223,9.5,5.780570864677429,0.9911134112809121,-3.6658525466918945,0.0,-3.719429135322571,1.0,0.0,Mean,TempME
9.400979042053223,9.5,5.780570864677429,0.9933071490757152,-3.6658525466918945,0.0,-3.719429135322571,1.0,0.0,Mean,TempME
9.400979042053223,9.5,5.780570864677429,0.9949620948286829,-3.6658525466918945,0.0,-3.719429135322571,1.0,0.0,Mean,TempME
9.400979042053223,9.5,5.780570864677429,0.9962093826779633,-3.6658525466918945,0.0,-3.719429135322571,1.0,0.0,Mean,TempME
9.400979042053223,9.5,5.780570864677429,0.9971487511239807,-3.6658525466918945,0.0,-3.719429135322571,1.0,0.0,Mean,TempME
9.400979042053223,9.5,5.780570864677429,0.9978558318550271,-3.6658525466918945,0.0,-3.719429135322571,1.0,0.0,Mean,TempME
9.400979042053223,9.5,5.780570864677429,0.9983878472514737,-3.6658525466918945,0.0,-3.719429135322571,1.0,0.0,Mean,TempME
9.400979042053223,9.5,5.780570864677429,0.99878801822806,-3.6658525466918945,0.0,-3.719429135322571,1.0,0.0,Mean,TempME
9.400979042053223,9.5,5.780570864677429,0.9990889488055994,-3.6658525466918945,0.0,-3.719429135322571,1.0,0.0,Mean,TempME
9.400979042053223,9.5,9.40097951889038,1.0,-1.430511474609375e-06,0.0,-0.09902048110961914,1.0,0.0,Mean,TempME
